Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1
8537.00,235972.096799373,235897.000000000,22484.961504717,22427.000000000
8538.00,236047.376052375,235972.000000000,22542.648872289,22485.000000000
8539.00,236122.645109879,236047.000000000,22600.379120219,22543.000000000
8540.00,236197.903944398,236123.000000000,22658.152256292,22600.000000000
8541.00,236273.152528433,236198.000000000,22715.968288279,22658.000000000
8542.00,236348.390834471,236273.000000000,22773.827223939,22716.000000000
8543.00,236423.618834985,236348.000000000,22831.729071013,22774.000000000
8544.00,236498.836502434,236424.000000000,22889.673837233,22832.000000000
8545.00,236574.043809265,236499.000000000,22947.661530312,22890.000000000
8546.00,236649.240727910,236574.000000000,23005.692157952,22948.000000000
8547.00,236724.427230788,236649.000000000,23063.765727839,23006.000000000
8548.00,236799.603290303,236724.000000000,23121.882247645,23064.000000000
8549.00,236874.768878846,236800.000000000,23180.041725029,23122.000000000
8550.00,236949.923968796,236875.000000000,23238.244167634,23180.000000000
8551.00,237025.068532517,236950.000000000,23296.489583090,23238.000000000
8552.00,237100.202542359,237025.000000000,23354.777979012,23296.000000000
8553.00,237175.325970660,237100.000000000,23413.109363002,23355.000000000
8554.00,237250.438789741,237175.000000000,23471.483742644,23413.000000000
8555.00,237325.540971914,237250.000000000,23529.901125513,23471.000000000
8556.00,237400.632489474,237326.000000000,23588.361519166,23530.000000000
8557.00,237475.713314704,237401.000000000,23646.864931146,23588.000000000
8558.00,237550.783419872,237476.000000000,23705.411368983,23647.000000000
8559.00,237625.842777234,237551.000000000,23764.000840191,23705.000000000
8560.00,237700.891359032,237626.000000000,23822.633352272,23764.000000000
8561.00,237775.929137493,237701.000000000,23881.308912709,23823.000000000
8562.00,237850.956084832,237776.000000000,23940.027528976,23881.000000000
8563.00,237925.972173251,237851.000000000,23998.789208530,23940.000000000
8564.00,238000.977374936,237926.000000000,24057.593958812,23999.000000000
8565.00,238075.971662062,238001.000000000,24116.441787251,24058.000000000
8566.00,238150.955006788,238076.000000000,24175.332701261,24116.000000000
8567.00,238225.927381262,238151.000000000,24234.266708240,24175.000000000
8568.00,238300.888757616,238226.000000000,24293.243815573,24234.000000000
8569.00,238375.839107970,238301.000000000,24352.264030631,24293.000000000
8570.00,238450.778404430,238376.000000000,24411.327360768,24352.000000000
8571.00,238525.706619089,238451.000000000,24470.433813326,24411.000000000
8572.00,238600.623724026,238526.000000000,24529.583395630,24470.000000000
8573.00,238675.529691305,238601.000000000,24588.776114993,24530.000000000
8574.00,238750.424492979,238676.000000000,24648.011978712,24589.000000000
8575.00,238825.308101087,238750.000000000,24707.290994068,24648.000000000
8576.00,238900.180487652,238825.000000000,24766.613168330,24707.000000000
8577.00,238975.041624687,238900.000000000,24825.978508751,24767.000000000
8578.00,239049.891484189,238975.000000000,24885.387022569,24826.000000000
8579.00,239124.730038142,239050.000000000,24944.838717008,24885.000000000
8580.00,239199.557258517,239125.000000000,25004.333599278,24945.000000000
8581.00,239274.373117271,239200.000000000,25063.871676571,25004.000000000
8582.00,239349.177586348,239274.000000000,25123.452956069,25064.000000000
8583.00,239423.970637679,239349.000000000,25183.077444935,25123.000000000
8584.00,239498.752243180,239424.000000000,25242.745150320,25183.000000000
8585.00,239573.522374754,239499.000000000,25302.456079360,25243.000000000
8586.00,239648.281004291,239574.000000000,25362.210239174,25302.000000000
8587.00,239723.028103667,239648.000000000,25422.007636868,25362.000000000
8588.00,239797.763644746,239723.000000000,25481.848279534,25422.000000000
8589.00,239872.487599376,239798.000000000,25541.732174246,25482.000000000
8590.00,239947.199939393,239872.000000000,25601.659328067,25542.000000000
8591.00,240021.900636620,239947.000000000,25661.629748043,25602.000000000
8592.00,240096.589662866,240022.000000000,25721.643441205,25662.000000000
8593.00,240171.266989925,240097.000000000,25781.700414569,25722.000000000
8594.00,240245.932589581,240171.000000000,25841.800675137,25782.000000000
8595.00,240320.586433602,240246.000000000,25901.944229896,25842.000000000
8596.00,240395.228493742,240321.000000000,25962.131085818,25902.000000000
8597.00,240469.858741744,240395.000000000,26022.361249859,25962.000000000
8598.00,240544.477149335,240470.000000000,26082.634728961,26022.000000000
8599.00,240619.083688231,240544.000000000,26142.951530051,26083.000000000
8600.00,240693.678330132,240619.000000000,26203.311660040,26143.000000000
8601.00,240768.261046728,240694.000000000,26263.715125826,26203.000000000
8602.00,240842.831809692,240768.000000000,26324.161934290,26264.000000000
8603.00,240917.390590685,240843.000000000,26384.652092299,26324.000000000
8604.00,240991.937361356,240917.000000000,26445.185606704,26385.000000000
8605.00,241066.472093338,240992.000000000,26505.762484342,26445.000000000
8606.00,241140.994758252,241066.000000000,26566.382732035,26506.000000000
8607.00,241215.505327707,241141.000000000,26627.046356589,26566.000000000
8608.00,241290.003773295,241216.000000000,26687.753364795,26627.000000000
8609.00,241364.490066598,241290.000000000,26748.503763429,26688.000000000
8610.00,241438.964179183,241364.000000000,26809.297559252,26749.000000000
8611.00,241513.426082603,241439.000000000,26870.134759009,26809.000000000
8612.00,241587.875748400,241513.000000000,26931.015369433,26870.000000000
8613.00,241662.313148101,241588.000000000,26991.939397237,26931.000000000
8614.00,241736.738253219,241662.000000000,27052.906849122,26992.000000000
8615.00,241811.151035255,241737.000000000,27113.917731773,27053.000000000
8616.00,241885.551465696,241811.000000000,27174.972051860,27114.000000000
8617.00,241959.939516016,241886.000000000,27236.069816037,27175.000000000
8618.00,242034.315157674,241960.000000000,27297.211030944,27236.000000000
8619.00,242108.678362119,242034.000000000,27358.395703203,27297.000000000
8620.00,242183.029100784,242109.000000000,27419.623839425,27358.000000000
8621.00,242257.367345089,242183.000000000,27480.895446202,27420.000000000
8622.00,242331.693066441,242257.000000000,27542.210530111,27481.000000000
8623.00,242406.006236233,242332.000000000,27603.569097716,27542.000000000
8624.00,242480.306825847,242406.000000000,27664.971155565,27604.000000000
8625.00,242554.594806650,242480.000000000,27726.416710188,27665.000000000
8626.00,242628.870149994,242555.000000000,27787.905768102,27726.000000000
8627.00,242703.132827220,242629.000000000,27849.438335808,27788.000000000
8628.00,242777.382809656,242703.000000000,27911.014419793,27849.000000000
8629.00,242851.620068616,242777.000000000,27972.634026525,27911.000000000
8630.00,242925.844575399,242852.000000000,28034.297162461,27973.000000000
8631.00,243000.056301293,242926.000000000,28096.003834039,28034.000000000
8632.00,243074.255217572,243000.000000000,28157.754047682,28096.000000000
8633.00,243148.441295497,243074.000000000,28219.547809800,28158.000000000
8634.00,243222.614506315,243148.000000000,28281.385126785,28220.000000000
8635.00,243296.774821260,243223.000000000,28343.266005015,28281.000000000
8636.00,243370.922211553,243297.000000000,28405.190450851,28343.000000000
8637.00,243445.056648401,243371.000000000,28467.158470638,28405.000000000
8638.00,243519.178102999,243445.000000000,28529.170070710,28467.000000000
8639.00,243593.286546528,243519.000000000,28591.225257378,28529.000000000
8640.00,243667.381950155,243593.000000000,28653.324036945,28591.000000000
8641.00,243741.464285035,243667.000000000,28715.466415692,28653.000000000
8642.00,243815.533522310,243741.000000000,28777.652399889,28715.000000000
8643.00,243889.589633107,243816.000000000,28839.881995787,28778.000000000
8644.00,243963.632588542,243890.000000000,28902.155209625,28840.000000000
8645.00,244037.662359715,243964.000000000,28964.472047622,28902.000000000
8646.00,244111.678917716,244038.000000000,29026.832515985,28964.000000000
8647.00,244185.682233619,244112.000000000,29089.236620903,29027.000000000
8648.00,244259.672278487,244186.000000000,29151.684368550,29089.000000000
8649.00,244333.649023368,244260.000000000,29214.175765085,29152.000000000
8650.00,244407.612439297,244334.000000000,29276.710816650,29214.000000000
8651.00,244481.562497298,244408.000000000,29339.289529372,29277.000000000
8652.00,244555.499168378,244482.000000000,29401.911909362,29339.000000000
8653.00,244629.422423535,244555.000000000,29464.577962716,29402.000000000
8654.00,244703.332233751,244629.000000000,29527.287695512,29465.000000000
8655.00,244777.228569995,244703.000000000,29590.041113815,29527.000000000
8656.00,244851.111403224,244777.000000000,29652.838223672,29590.000000000
8657.00,244924.980704382,244851.000000000,29715.679031114,29653.000000000
8658.00,244998.836444397,244925.000000000,29778.563542159,29716.000000000
8659.00,245072.678594188,244999.000000000,29841.491762806,29779.000000000
8660.00,245146.507124658,245073.000000000,29904.463699039,29841.000000000
8661.00,245220.322006698,245147.000000000,29967.479356827,29904.000000000
8662.00,245294.123211184,245220.000000000,30030.538742122,29967.000000000
8663.00,245367.910708982,245294.000000000,30093.641860861,30031.000000000
8664.00,245441.684470943,245368.000000000,30156.788718964,30094.000000000
8665.00,245515.444467905,245442.000000000,30219.979322336,30157.000000000
8666.00,245589.190670692,245515.000000000,30283.213676864,30220.000000000
8667.00,245662.923050116,245589.000000000,30346.491788422,30283.000000000
8668.00,245736.641576977,245663.000000000,30409.813662867,30346.000000000
8669.00,245810.346222060,245737.000000000,30473.179306037,30410.000000000
8670.00,245884.036956137,245810.000000000,30536.588723759,30473.000000000
8671.00,245957.713749968,245884.000000000,30600.041921840,30537.000000000
8672.00,246031.376574299,245958.000000000,30663.538906073,30600.000000000
8673.00,246105.025399864,246031.000000000,30727.079682233,30664.000000000
8674.00,246178.660197382,246105.000000000,30790.664256081,30727.000000000
8675.00,246252.280937560,246179.000000000,30854.292633360,30791.000000000
8676.00,246325.887591093,246252.000000000,30917.964819799,30854.000000000
8677.00,246399.480128661,246326.000000000,30981.680821108,30918.000000000
8678.00,246473.058520933,246399.000000000,31045.440642985,30982.000000000
8679.00,246546.622738563,246473.000000000,31109.244291106,31045.000000000
8680.00,246620.172752193,246547.000000000,31173.091771137,31109.000000000
8681.00,246693.708532451,246620.000000000,31236.983088722,31173.000000000
8682.00,246767.230049954,246694.000000000,31300.918249494,31237.000000000
8683.00,246840.737275304,246767.000000000,31364.897259066,31301.000000000
8684.00,246914.230179090,246841.000000000,31428.920123037,31365.000000000
8685.00,246987.708731889,246914.000000000,31492.986846988,31429.000000000
8686.00,247061.172904265,246988.000000000,31557.097436485,31493.000000000
8687.00,247134.622666768,247061.000000000,31621.251897076,31557.000000000
8688.00,247208.057989936,247135.000000000,31685.450234296,31621.000000000
8689.00,247281.478844292,247208.000000000,31749.692453659,31685.000000000
8690.00,247354.885200350,247281.000000000,31813.978560667,31750.000000000
8691.00,247428.277028607,247355.000000000,31878.308560804,31814.000000000
8692.00,247501.654299549,247428.000000000,31942.682459536,31878.000000000
8693.00,247575.016983648,247502.000000000,32007.100262314,31943.000000000
8694.00,247648.365051364,247575.000000000,32071.561974574,32007.000000000
8695.00,247721.698473143,247648.000000000,32136.067601734,32072.000000000
8696.00,247795.017219420,247722.000000000,32200.617149194,32136.000000000
8697.00,247868.321260614,247795.000000000,32265.210622341,32201.000000000
8698.00,247941.610567135,247868.000000000,32329.848026543,32265.000000000
8699.00,248014.885109375,247942.000000000,32394.529367152,32330.000000000
8700.00,248088.144857718,248015.000000000,32459.254649505,32395.000000000
8701.00,248161.389782532,248088.000000000,32524.023878920,32459.000000000
8702.00,248234.619854173,248161.000000000,32588.837060700,32524.000000000
8703.00,248307.835042984,248235.000000000,32653.694200132,32589.000000000
8704.00,248381.035319295,248308.000000000,32718.595302484,32654.000000000
8705.00,248454.220653423,248381.000000000,32783.540373010,32719.000000000
8706.00,248527.391015673,248454.000000000,32848.529416947,32784.000000000
8707.00,248600.546376336,248527.000000000,32913.562439514,32849.000000000
8708.00,248673.686705691,248601.000000000,32978.639445914,32914.000000000
8709.00,248746.811974003,248674.000000000,33043.760441334,32979.000000000
8710.00,248819.922151524,248747.000000000,33108.925430944,33044.000000000
8711.00,248893.017208495,248820.000000000,33174.134419896,33109.000000000
8712.00,248966.097115142,248893.000000000,33239.387413328,33174.000000000
8713.00,249039.161841680,248966.000000000,33304.684416359,33239.000000000
8714.00,249112.211358309,249039.000000000,33370.025434093,33305.000000000
8715.00,249185.245635219,249112.000000000,33435.410471615,33370.000000000
8716.00,249258.264642583,249185.000000000,33500.839533995,33435.000000000
8717.00,249331.268350566,249258.000000000,33566.312626286,33501.000000000
8718.00,249404.256729317,249331.000000000,33631.829753524,33566.000000000
8719.00,249477.229748973,249404.000000000,33697.390920729,33632.000000000
8720.00,249550.187379657,249477.000000000,33762.996132902,33697.000000000
8721.00,249623.129591482,249550.000000000,33828.645395030,33763.000000000
8722.00,249696.056354545,249623.000000000,33894.338712081,33829.000000000
8723.00,249768.967638932,249696.000000000,33960.076089007,33894.000000000
8724.00,249841.863414717,249769.000000000,34025.857530743,33960.000000000
8725.00,249914.743651958,249842.000000000,34091.683042207,34026.000000000
8726.00,249987.608320705,249915.000000000,34157.552628301,34092.000000000
8727.00,250060.457390989,249988.000000000,34223.466293908,34158.000000000
8728.00,250133.290832834,250060.000000000,34289.424043897,34223.000000000
8729.00,250206.108616249,250133.000000000,34355.425883117,34289.000000000
8730.00,250278.910711229,250206.000000000,34421.471816402,34355.000000000
8731.00,250351.697087757,250279.000000000,34487.561848569,34421.000000000
8732.00,250424.467715805,250352.000000000,34553.695984417,34488.000000000
8733.00,250497.222565330,250424.000000000,34619.874228728,34554.000000000
8734.00,250569.961606277,250497.000000000,34686.096586269,34620.000000000
8735.00,250642.684808578,250570.000000000,34752.363061788,34686.000000000
8736.00,250715.392142154,250643.000000000,34818.673660015,34752.000000000
8737.00,250788.083576910,250715.000000000,34885.028385665,34819.000000000
8738.00,250860.759082742,250788.000000000,34951.427243436,34885.000000000
8739.00,250933.418629530,250861.000000000,35017.870238007,34951.000000000
8740.00,251006.062187143,250933.000000000,35084.357374042,35018.000000000
8741.00,251078.689725437,251006.000000000,35150.888656186,35084.000000000
8742.00,251151.301214255,251079.000000000,35217.464089068,35151.000000000
8743.00,251223.896623428,251151.000000000,35284.083677300,35217.000000000
8744.00,251296.475922774,251224.000000000,35350.747425476,35284.000000000
8745.00,251369.039082098,251296.000000000,35417.455338173,35351.000000000
8746.00,251441.586071193,251369.000000000,35484.207419952,35417.000000000
8747.00,251514.116859838,251442.000000000,35551.003675354,35484.000000000
8748.00,251586.631417800,251514.000000000,35617.844108906,35551.000000000
8749.00,251659.129714834,251587.000000000,35684.728725115,35618.000000000
8750.00,251731.611720683,251659.000000000,35751.657528473,35685.000000000
8751.00,251804.077405074,251732.000000000,35818.630523454,35752.000000000
8752.00,251876.526737726,251804.000000000,35885.647714513,35819.000000000
8753.00,251948.959688341,251877.000000000,35952.709106090,35886.000000000
8754.00,252021.376226611,251949.000000000,36019.814702607,35953.000000000
8755.00,252093.776322215,252021.000000000,36086.964508468,36020.000000000
8756.00,252166.159944818,252094.000000000,36154.158528060,36087.000000000
8757.00,252238.527064075,252166.000000000,36221.396765753,36154.000000000
8758.00,252310.877649626,252239.000000000,36288.679225899,36221.000000000
8759.00,252383.211671099,252311.000000000,36356.005912833,36289.000000000
8760.00,252455.529098111,252383.000000000,36423.376830871,36356.000000000
8761.00,252527.829900263,252456.000000000,36490.791984316,36423.000000000
8762.00,252600.114047148,252528.000000000,36558.251377448,36491.000000000
8763.00,252672.381508342,252600.000000000,36625.755014533,36558.000000000
8764.00,252744.632253411,252672.000000000,36693.302899819,36626.000000000
8765.00,252816.866251908,252745.000000000,36760.895037535,36693.000000000
8766.00,252889.083473373,252817.000000000,36828.531431895,36761.000000000
8767.00,252961.283887333,252889.000000000,36896.212087093,36829.000000000
8768.00,253033.467463305,252961.000000000,36963.937007307,36896.000000000
8769.00,253105.634170790,253033.000000000,37031.706196696,36964.000000000
8770.00,253177.783979280,253106.000000000,37099.519659403,37032.000000000
8771.00,253249.916858250,253178.000000000,37167.377399553,37100.000000000
8772.00,253322.032777167,253250.000000000,37235.279421254,37167.000000000
8773.00,253394.131705483,253322.000000000,37303.225728594,37235.000000000
8774.00,253466.213612638,253394.000000000,37371.216325645,37303.000000000
8775.00,253538.278468060,253466.000000000,37439.251216462,37371.000000000
8776.00,253610.326241163,253538.000000000,37507.330405081,37439.000000000
8777.00,253682.356901351,253610.000000000,37575.453895522,37507.000000000
8778.00,253754.370418013,253682.000000000,37643.621691785,37575.000000000
8779.00,253826.366760528,253754.000000000,37711.833797853,37644.000000000
8780.00,253898.345898260,253826.000000000,37780.090217694,37712.000000000
8781.00,253970.307800562,253898.000000000,37848.390955254,37780.000000000
8782.00,254042.252436774,253970.000000000,37916.736014463,37848.000000000
8783.00,254114.179776224,254042.000000000,37985.125399235,37917.000000000
8784.00,254186.089788229,254114.000000000,38053.559113464,37985.000000000
8785.00,254257.982442090,254186.000000000,38122.037161027,38054.000000000
8786.00,254329.857707098,254258.000000000,38190.559545782,38122.000000000
8787.00,254401.715552531,254330.000000000,38259.126271572,38191.000000000
8788.00,254473.555947656,254402.000000000,38327.737342219,38259.000000000
8789.00,254545.378861725,254474.000000000,38396.392761529,38328.000000000
8790.00,254617.184263979,254545.000000000,38465.092533290,38396.000000000
8791.00,254688.972123648,254617.000000000,38533.836661270,38465.000000000
8792.00,254760.742409946,254689.000000000,38602.625149223,38534.000000000
8793.00,254832.495092079,254761.000000000,38671.458000881,38603.000000000
8794.00,254904.230139236,254832.000000000,38740.335219961,38671.000000000
8795.00,254975.947520599,254904.000000000,38809.256810161,38740.000000000
8796.00,255047.647205332,254976.000000000,38878.222775160,38809.000000000
8797.00,255119.329162591,255048.000000000,38947.233118621,38878.000000000
8798.00,255190.993361517,255119.000000000,39016.287844187,38947.000000000
8799.00,255262.639771241,255191.000000000,39085.386955485,39016.000000000
8800.00,255334.268360879,255263.000000000,39154.530456122,39085.000000000
8801.00,255405.879099537,255334.000000000,39223.718349689,39155.000000000
8802.00,255477.471956307,255406.000000000,39292.950639756,39224.000000000
8803.00,255549.046900269,255477.000000000,39362.227329878,39293.000000000
8804.00,255620.603900493,255549.000000000,39431.548423590,39362.000000000
8805.00,255692.142926033,255621.000000000,39500.913924410,39432.000000000
8806.00,255763.663945934,255692.000000000,39570.323835837,39501.000000000
8807.00,255835.166929226,255764.000000000,39639.778161353,39570.000000000
8808.00,255906.651844928,255835.000000000,39709.276904419,39640.000000000
8809.00,255978.118662048,255907.000000000,39778.820068482,39709.000000000
8810.00,256049.567349580,255978.000000000,39848.407656967,39779.000000000
8811.00,256120.997876505,256050.000000000,39918.039673284,39848.000000000
8812.00,256192.410211794,256121.000000000,39987.716120822,39918.000000000
8813.00,256263.804324404,256192.000000000,40057.437002953,39988.000000000
8814.00,256335.180183282,256264.000000000,40127.202323032,40057.000000000
8815.00,256406.537757360,256335.000000000,40197.012084393,40127.000000000
8816.00,256477.877015559,256407.000000000,40266.866290355,40197.000000000
8817.00,256549.197926789,256478.000000000,40336.764944215,40267.000000000
8818.00,256620.500459945,256549.000000000,40406.708049253,40337.000000000
8819.00,256691.784583913,256621.000000000,40476.695608734,40407.000000000
8820.00,256763.050267565,256692.000000000,40546.727625900,40477.000000000
8821.00,256834.297479760,256763.000000000,40616.804103977,40547.000000000
8822.00,256905.526189347,256834.000000000,40686.925046171,40617.000000000
8823.00,256976.736365161,256906.000000000,40757.090455673,40687.000000000
8824.00,257047.927976026,256977.000000000,40827.300335651,40757.000000000
8825.00,257119.094587685,257048.000000000,40897.548366010,40827.000000000
8826.00,257190.229777182,257119.000000000,40967.828215179,40898.000000000
8827.00,257261.333530292,257190.000000000,41038.139869105,40968.000000000
8828.00,257332.405832796,257261.000000000,41108.483313726,41038.000000000
8829.00,257403.446670478,257332.000000000,41178.858534973,41108.000000000
8830.00,257474.456029132,257403.000000000,41249.265518773,41179.000000000
8831.00,257545.433894556,257474.000000000,41319.704251044,41249.000000000
8832.00,257616.380252556,257545.000000000,41390.174717700,41320.000000000
8833.00,257687.295088943,257616.000000000,41460.676904648,41390.000000000
8834.00,257758.178389535,257687.000000000,41531.210797787,41461.000000000
8835.00,257829.030140157,257758.000000000,41601.776383012,41531.000000000
8836.00,257899.850326637,257829.000000000,41672.373646210,41602.000000000
8837.00,257970.638934814,257900.000000000,41743.002573262,41672.000000000
8838.00,258041.395950530,257971.000000000,41813.663150044,41743.000000000
8839.00,258112.121359635,258041.000000000,41884.355362424,41814.000000000
8840.00,258182.815147983,258112.000000000,41955.079196265,41884.000000000
8841.00,258253.477301438,258183.000000000,42025.834637422,41955.000000000
8842.00,258324.107805867,258253.000000000,42096.621671745,42026.000000000
8843.00,258394.706647146,258324.000000000,42167.440285077,42097.000000000
8844.00,258465.273811154,258395.000000000,42238.290463256,42167.000000000
8845.00,258535.809283780,258465.000000000,42309.172192113,42238.000000000
8846.00,258606.313050917,258536.000000000,42380.085457470,42309.000000000
8847.00,258676.785098465,258606.000000000,42451.030245147,42380.000000000
8848.00,258747.225412331,258677.000000000,42522.006540956,42451.000000000
8849.00,258817.633978426,258747.000000000,42593.014330702,42522.000000000
8850.00,258888.010782671,258818.000000000,42664.053600184,42593.000000000
8851.00,258958.355810990,258888.000000000,42735.124335195,42664.000000000
8852.00,259028.669049315,258958.000000000,42806.226521521,42735.000000000
8853.00,259098.950483585,259029.000000000,42877.360144943,42806.000000000
8854.00,259169.200099743,259099.000000000,42948.525191236,42877.000000000
8855.00,259239.417883741,259169.000000000,43019.721646166,42949.000000000
8856.00,259309.603821536,259239.000000000,43090.949495495,43020.000000000
8857.00,259379.757899091,259310.000000000,43162.208724979,43091.000000000
8858.00,259449.880102376,259380.000000000,43233.499320365,43162.000000000
8859.00,259519.970417368,259450.000000000,43304.821267398,43233.000000000
8860.00,259590.028830049,259520.000000000,43376.174551813,43305.000000000
8861.00,259660.055326408,259590.000000000,43447.559159341,43376.000000000
8862.00,259730.049892442,259660.000000000,43518.975075704,43448.000000000
8863.00,259800.012514150,259730.000000000,43590.422286621,43519.000000000
8864.00,259869.943177542,259800.000000000,43661.900777804,43590.000000000
8865.00,259939.841868633,259870.000000000,43733.410534956,43662.000000000
8866.00,260009.708573443,259940.000000000,43804.951543777,43733.000000000
8867.00,260079.543278000,260010.000000000,43876.523789960,43805.000000000
8868.00,260149.345968337,260080.000000000,43948.127259191,43877.000000000
8869.00,260219.116630496,260149.000000000,44019.761937149,43948.000000000
8870.00,260288.855250521,260219.000000000,44091.427809509,44020.000000000
8871.00,260358.561814467,260289.000000000,44163.124861939,44091.000000000
8872.00,260428.236308393,260359.000000000,44234.853080099,44163.000000000
8873.00,260497.878718364,260428.000000000,44306.612449644,44235.000000000
8874.00,260567.489030453,260498.000000000,44378.402956224,44307.000000000
8875.00,260637.067230739,260567.000000000,44450.224585482,44378.000000000
8876.00,260706.613305306,260637.000000000,44522.077323053,44450.000000000
8877.00,260776.127240247,260707.000000000,44593.961154568,44522.000000000
8878.00,260845.609021658,260776.000000000,44665.876065651,44594.000000000
8879.00,260915.058635646,260846.000000000,44737.822041919,44666.000000000
8880.00,260984.476068319,260915.000000000,44809.799068985,44738.000000000
8881.00,261053.861305796,260984.000000000,44881.807132453,44810.000000000
8882.00,261123.214334200,261054.000000000,44953.846217923,44882.000000000
8883.00,261192.535139662,261123.000000000,45025.916310988,44954.000000000
8884.00,261261.823708317,261193.000000000,45098.017397234,45026.000000000
8885.00,261331.080026310,261262.000000000,45170.149462242,45098.000000000
8886.00,261400.304079789,261331.000000000,45242.312491587,45170.000000000
8887.00,261469.495854910,261400.000000000,45314.506470835,45242.000000000
8888.00,261538.655337836,261469.000000000,45386.731385551,45315.000000000
8889.00,261607.782514735,261539.000000000,45458.987221288,45387.000000000
8890.00,261676.877371783,261608.000000000,45531.273963597,45459.000000000
8891.00,261745.939895162,261677.000000000,45603.591598022,45531.000000000
8892.00,261814.970071060,261746.000000000,45675.940110098,45604.000000000
8893.00,261883.967885671,261815.000000000,45748.319485359,45676.000000000
8894.00,261952.933325197,261884.000000000,45820.729709327,45748.000000000
8895.00,262021.866375845,261953.000000000,45893.170767523,45821.000000000
8896.00,262090.767023830,262022.000000000,45965.642645459,45893.000000000
8897.00,262159.635255371,262091.000000000,46038.145328640,45966.000000000
8898.00,262228.471056697,262160.000000000,46110.678802568,46038.000000000
8899.00,262297.274414041,262228.000000000,46183.243052736,46111.000000000
8900.00,262366.045313642,262297.000000000,46255.838064633,46183.000000000
8901.00,262434.783741747,262366.000000000,46328.463823739,46256.000000000
8902.00,262503.489684610,262435.000000000,46401.120315531,46328.000000000
8903.00,262572.163128490,262503.000000000,46473.807525479,46401.000000000
8904.00,262640.804059652,262572.000000000,46546.525439044,46474.000000000
8905.00,262709.412464370,262641.000000000,46619.274041685,46547.000000000
8906.00,262777.988328922,262709.000000000,46692.053318853,46619.000000000
8907.00,262846.531639595,262778.000000000,46764.863255993,46692.000000000
8908.00,262915.042382679,262847.000000000,46837.703838543,46765.000000000
8909.00,262983.520544474,262915.000000000,46910.575051936,46838.000000000
8910.00,263051.966111285,262984.000000000,46983.476881598,46911.000000000
8911.00,263120.379069423,263052.000000000,47056.409312951,46983.000000000
8912.00,263188.759405207,263120.000000000,47129.372331407,47056.000000000
8913.00,263257.107104961,263189.000000000,47202.365922376,47129.000000000
8914.00,263325.422155016,263257.000000000,47275.390071260,47202.000000000
8915.00,263393.704541710,263325.000000000,47348.444763454,47275.000000000
8916.00,263461.954251388,263394.000000000,47421.529984348,47348.000000000
8917.00,263530.171270399,263462.000000000,47494.645719326,47422.000000000
8918.00,263598.355585102,263530.000000000,47567.791953765,47495.000000000
8919.00,263666.507181860,263598.000000000,47640.968673038,47568.000000000
8920.00,263734.626047044,263667.000000000,47714.175862509,47641.000000000
8921.00,263802.712167030,263735.000000000,47787.413507538,47714.000000000
8922.00,263870.765528202,263803.000000000,47860.681593478,47787.000000000
8923.00,263938.786116951,263871.000000000,47933.980105677,47861.000000000
8924.00,264006.773919672,263939.000000000,48007.309029475,47934.000000000
8925.00,264074.728922769,264007.000000000,48080.668350207,48007.000000000
8926.00,264142.651112652,264075.000000000,48154.058053202,48081.000000000
8927.00,264210.540475736,264143.000000000,48227.478123784,48154.000000000
8928.00,264278.396998445,264211.000000000,48300.928547268,48227.000000000
8929.00,264346.220667209,264278.000000000,48374.409308965,48301.000000000
8930.00,264414.011468462,264346.000000000,48447.920394181,48374.000000000
8931.00,264481.769388648,264414.000000000,48521.461788214,48448.000000000
8932.00,264549.494414216,264482.000000000,48595.033476356,48521.000000000
8933.00,264617.186531621,264549.000000000,48668.635443893,48595.000000000
8934.00,264684.845727327,264617.000000000,48742.267676106,48669.000000000
8935.00,264752.471987800,264685.000000000,48815.930158270,48742.000000000
8936.00,264820.065299518,264752.000000000,48889.622875653,48816.000000000
8937.00,264887.625648962,264820.000000000,48963.345813516,48890.000000000
8938.00,264955.153022621,264888.000000000,49037.098957116,48963.000000000
8939.00,265022.647406990,264955.000000000,49110.882291704,49037.000000000
8940.00,265090.108788571,265023.000000000,49184.695802522,49111.000000000
8941.00,265157.537153872,265090.000000000,49258.539474811,49185.000000000
8942.00,265224.932489409,265158.000000000,49332.413293800,49259.000000000
8943.00,265292.294781703,265225.000000000,49406.317244717,49332.000000000
8944.00,265359.624017281,265292.000000000,49480.251312782,49406.000000000
8945.00,265426.920182680,265360.000000000,49554.215483208,49480.000000000
8946.00,265494.183264441,265427.000000000,49628.209741203,49554.000000000
8947.00,265561.413249111,265494.000000000,49702.234071970,49628.000000000
8948.00,265628.610123246,265561.000000000,49776.288460703,49702.000000000
8949.00,265695.773873406,265629.000000000,49850.372892594,49776.000000000
8950.00,265762.904486160,265696.000000000,49924.487352826,49850.000000000
8951.00,265830.001948083,265763.000000000,49998.631826577,49924.000000000
8952.00,265897.066245754,265830.000000000,50072.806299018,49999.000000000
8953.00,265964.097365764,265897.000000000,50147.010755316,50073.000000000
8954.00,266031.095294705,265964.000000000,50221.245180631,50147.000000000
8955.00,266098.060019179,266031.000000000,50295.509560116,50221.000000000
8956.00,266164.991525793,266098.000000000,50369.803878920,50296.000000000
8957.00,266231.889801163,266165.000000000,50444.128122183,50370.000000000
8958.00,266298.754831909,266232.000000000,50518.482275043,50444.000000000
8959.00,266365.586604659,266299.000000000,50592.866322630,50518.000000000
