DataType,MotionScope
Config,1
Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1
1867.00,0.000000000,0.000000000,0.000000000,0.000000000
1868.00,0.000000000,0.000000000,0.000000000,0.000000000
1869.00,0.000000000,0.000000000,0.000000000,0.000000000
1870.00,0.000000000,0.000000000,0.000000000,0.000000000
1871.00,0.000000000,0.000000000,0.000000000,0.000000000
1872.00,0.000000000,0.000000000,0.000000000,0.000000000
1873.00,0.000000000,0.000000000,0.000000000,0.000000000
1874.00,0.000000000,0.000000000,0.000000000,0.000000000
1875.00,0.000000000,0.000000000,0.000000000,0.000000000
1876.00,0.000000000,0.000000000,0.000000000,0.000000000
1877.00,0.000000000,0.000000000,0.000000000,0.000000000
1878.00,0.000000000,0.000000000,0.000000000,0.000000000
1879.00,0.000000000,0.000000000,0.000000000,0.000000000
1880.00,0.000000000,0.000000000,0.000000000,0.000000000
1881.00,0.000000000,0.000000000,0.000000000,0.000000000
1882.00,0.000000000,0.000000000,0.000000000,0.000000000
1883.00,0.000000000,0.000000000,0.000000000,0.000000000
1884.00,0.000000000,0.000000000,0.000000000,0.000000000
1885.00,0.000000000,0.000000000,0.000000000,0.000000000
1886.00,0.000000000,0.000000000,0.000000000,0.000000000
1887.00,0.000000000,0.000000000,0.000000000,0.000000000
1888.00,0.000000000,0.000000000,0.000000000,0.000000000
1889.00,0.000000000,0.000000000,0.000000000,0.000000000
1890.00,0.000000000,0.000000000,0.000000000,0.000000000
1891.00,0.000000000,0.000000000,0.000000000,0.000000000
1892.00,0.000000000,0.000000000,0.000000000,0.000000000
1893.00,0.000000000,0.000000000,0.000000000,0.000000000
1894.00,0.000000000,0.000000000,0.000000000,0.000000000
1895.00,0.000000000,0.000000000,0.000000000,0.000000000
1896.00,0.000000000,0.000000000,0.000000000,0.000000000
1897.00,0.000000000,0.000000000,0.000000000,0.000000000
1898.00,0.000000000,0.000000000,0.000000000,0.000000000
1899.00,0.000000000,0.000000000,0.000000000,0.000000000
1900.00,0.000000000,0.000000000,0.000000000,0.000000000
1901.00,0.000000000,0.000000000,0.000000000,0.000000000
1902.00,0.000000000,0.000000000,0.000000000,0.000000000
1903.00,0.000000000,0.000000000,0.000000000,0.000000000
1904.00,0.000000000,0.000000000,0.000000000,0.000000000
1905.00,0.000000000,0.000000000,0.000000000,0.000000000
1906.00,0.000000000,0.000000000,0.000000000,0.000000000
1907.00,0.000000000,0.000000000,0.000000000,0.000000000
1908.00,0.000000000,0.000000000,0.000000000,0.000000000
1909.00,0.000000000,0.000000000,0.000000000,0.000000000
1910.00,0.000000000,0.000000000,0.000000000,0.000000000
1911.00,0.000000000,0.000000000,0.000000000,0.000000000
1912.00,0.000000000,0.000000000,0.000000000,0.000000000
1913.00,0.000000000,0.000000000,0.000000000,0.000000000
1914.00,0.000000000,0.000000000,0.000000000,0.000000000
1915.00,0.000000000,0.000000000,0.000000000,0.000000000
1916.00,0.000000000,0.000000000,0.000000000,0.000000000
1917.00,0.000000000,0.000000000,0.000000000,0.000000000
1918.00,0.000000000,0.000000000,0.000000000,0.000000000
1919.00,0.000000000,0.000000000,0.000000000,0.000000000
1920.00,0.000000000,0.000000000,0.000000000,0.000000000
1921.00,0.000000000,0.000000000,0.000000000,0.000000000
1922.00,0.000000000,0.000000000,0.000000000,0.000000000
1923.00,0.000000000,0.000000000,0.000000000,0.000000000
1924.00,0.000000000,0.000000000,0.000000000,0.000000000
1925.00,0.000000000,0.000000000,0.000000000,0.000000000
1926.00,0.000000000,0.000000000,0.000000000,0.000000000
1927.00,0.000000000,0.000000000,0.000000000,0.000000000
1928.00,0.000000000,0.000000000,0.000000000,0.000000000
1929.00,0.000000000,0.000000000,0.000000000,0.000000000
1930.00,0.000000000,0.000000000,0.000000000,0.000000000
1931.00,0.000000000,0.000000000,0.000000000,0.000000000
1932.00,0.000000000,0.000000000,0.000000000,0.000000000
1933.00,0.000000000,0.000000000,0.000000000,0.000000000
1934.00,0.000000000,0.000000000,0.000000000,0.000000000
1935.00,0.000000000,0.000000000,0.000000000,0.000000000
1936.00,0.000000000,0.000000000,0.000000000,0.000000000
1937.00,0.000000000,0.000000000,0.000000000,0.000000000
1938.00,0.000000000,0.000000000,0.000000000,0.000000000
1939.00,0.000000000,0.000000000,0.000000000,0.000000000
1940.00,0.000000000,0.000000000,0.000000000,0.000000000
1941.00,0.000000000,0.000000000,0.000000000,0.000000000
1942.00,0.000000000,0.000000000,0.000000000,0.000000000
1943.00,0.000000000,0.000000000,0.000000000,0.000000000
1944.00,0.000000000,0.000000000,0.000000000,0.000000000
1945.00,0.000000000,0.000000000,0.000000000,0.000000000
1946.00,0.000000000,0.000000000,0.000000000,0.000000000
1947.00,0.000000000,0.000000000,0.000000000,0.000000000
1948.00,0.000000000,0.000000000,0.000000000,0.000000000
1949.00,0.000000000,0.000000000,0.000000000,0.000000000
1950.00,0.000000000,0.000000000,0.000000000,0.000000000
1951.00,0.000000000,0.000000000,0.000000000,0.000000000
1952.00,0.000000000,0.000000000,0.000000000,0.000000000
1953.00,0.000000000,0.000000000,0.000000000,0.000000000
1954.00,0.000000000,0.000000000,0.000000000,0.000000000
1955.00,0.000000000,0.000000000,0.000000000,0.000000000
1956.00,0.000000000,0.000000000,0.000000000,0.000000000
1957.00,0.000000000,0.000000000,0.000000000,0.000000000
1958.00,0.000000000,0.000000000,0.000000000,0.000000000
1959.00,0.000000000,0.000000000,0.000000000,0.000000000
1960.00,0.000000000,0.000000000,0.000000000,0.000000000
1961.00,0.000000000,0.000000000,0.000000000,0.000000000
1962.00,0.000000000,0.000000000,0.000000000,0.000000000
1963.00,0.000000000,0.000000000,0.000000000,0.000000000
1964.00,0.000000000,0.000000000,0.000000000,0.000000000
1965.00,0.000000000,0.000000000,0.000000000,0.000000000
1966.00,0.000000000,0.000000000,0.000000000,0.000000000
1967.00,0.000000000,0.000000000,0.000000000,0.000000000
1968.00,0.000000000,0.000000000,0.000000000,0.000000000
1969.00,0.000000000,0.000000000,0.000000000,0.000000000
1970.00,0.000000000,0.000000000,0.000000000,0.000000000
1971.00,0.000000000,0.000000000,0.000000000,0.000000000
1972.00,0.000000000,0.000000000,0.000000000,0.000000000
1973.00,0.000000000,0.000000000,0.000000000,0.000000000
1974.00,0.000000000,0.000000000,0.000000000,0.000000000
1975.00,0.000000000,0.000000000,0.000000000,0.000000000
1976.00,0.000000000,0.000000000,0.000000000,0.000000000
1977.00,0.000000000,0.000000000,0.000000000,0.000000000
1978.00,0.000000000,0.000000000,0.000000000,0.000000000
1979.00,0.000000000,0.000000000,0.000000000,0.000000000
1980.00,0.000000000,0.000000000,0.000000000,0.000000000
1981.00,0.000000000,0.000000000,0.000000000,0.000000000
1982.00,0.000000000,0.000000000,0.000000000,0.000000000
1983.00,0.000000000,0.000000000,0.000000000,0.000000000
1984.00,0.000000000,0.000000000,0.000000000,0.000000000
1985.00,0.000000000,0.000000000,0.000000000,0.000000000
1986.00,0.000000000,0.000000000,0.000000000,0.000000000
1987.00,0.000000000,0.000000000,0.000000000,0.000000000
1988.00,0.000000000,0.000000000,0.000000000,0.000000000
1989.00,0.000000000,0.000000000,0.000000000,0.000000000
1990.00,0.000000000,0.000000000,0.000000000,0.000000000
1991.00,0.000000000,0.000000000,0.000000000,0.000000000
1992.00,0.000000000,0.000000000,0.000000000,0.000000000
1993.00,0.000000000,0.000000000,0.000000000,0.000000000
1994.00,0.000000000,0.000000000,0.000000000,0.000000000
1995.00,0.000000000,0.000000000,0.000000000,0.000000000
1996.00,0.000000000,0.000000000,0.000000000,0.000000000
1997.00,0.000000000,0.000000000,0.000000000,0.000000000
1998.00,0.000000000,0.000000000,0.000000000,0.000000000
1999.00,0.000000000,0.000000000,0.000000000,0.000000000
2000.00,0.000000000,0.000000000,0.000000000,0.000000000
2001.00,0.000000000,0.000000000,0.000000000,0.000000000
2002.00,0.000000000,0.000000000,0.000000000,0.000000000
2003.00,0.000000000,0.000000000,0.000000000,0.000000000
2004.00,0.000000000,0.000000000,0.000000000,0.000000000
2005.00,0.000000000,0.000000000,0.000000000,0.000000000
2006.00,0.000000000,0.000000000,0.000000000,0.000000000
2007.00,0.000000000,0.000000000,0.000000000,0.000000000
2008.00,0.000000000,0.000000000,0.000000000,0.000000000
2009.00,0.000000000,0.000000000,0.000000000,0.000000000
2010.00,0.000000000,0.000000000,0.000000000,0.000000000
2011.00,0.000000000,0.000000000,0.000000000,0.000000000
2012.00,0.000000000,0.000000000,0.000000000,0.000000000
2013.00,0.000000000,0.000000000,0.000000000,0.000000000
2014.00,0.000000000,0.000000000,0.000000000,0.000000000
2015.00,0.000000000,0.000000000,0.000000000,0.000000000
2016.00,0.000000000,0.000000000,0.000000000,0.000000000
2017.00,0.000000000,0.000000000,0.000000000,0.000000000
2018.00,0.000000000,0.000000000,0.000000000,0.000000000
2019.00,0.000000000,0.000000000,0.000000000,0.000000000
2020.00,0.000000000,0.000000000,0.000000000,0.000000000
2021.00,0.000000000,0.000000000,0.000000000,0.000000000
2022.00,0.000000000,0.000000000,0.000000000,0.000000000
2023.00,0.000000000,0.000000000,0.000000000,0.000000000
2024.00,0.000000000,0.000000000,0.000000000,0.000000000
2025.00,0.000000000,0.000000000,0.000000000,0.000000000
2026.00,0.000000000,0.000000000,0.000000000,0.000000000
2027.00,0.000000000,0.000000000,0.000000000,0.000000000
2028.00,0.000000000,0.000000000,0.000000000,0.000000000
2029.00,0.000000000,0.000000000,0.000000000,0.000000000
2030.00,0.000000000,0.000000000,0.000000000,0.000000000
2031.00,0.000000000,0.000000000,0.000000000,0.000000000
2032.00,0.000000000,0.000000000,0.000000000,0.000000000
2033.00,0.000000000,0.000000000,0.000000000,0.000000000
2034.00,0.000000000,0.000000000,0.000000000,0.000000000
2035.00,0.000000000,0.000000000,0.000000000,0.000000000
2036.00,0.000000000,0.000000000,0.000000000,0.000000000
2037.00,0.000000000,0.000000000,0.000000000,0.000000000
2038.00,0.000000000,0.000000000,0.000000000,0.000000000
2039.00,0.000000000,0.000000000,0.000000000,0.000000000
2040.00,0.000000000,0.000000000,0.000000000,0.000000000
2041.00,0.000000000,0.000000000,0.000000000,0.000000000
2042.00,0.000000000,0.000000000,0.000000000,0.000000000
2043.00,0.000000000,0.000000000,0.000000000,0.000000000
2044.00,0.000000000,0.000000000,0.000000000,0.000000000
2045.00,0.000000000,0.000000000,0.000000000,0.000000000
2046.00,0.000000000,0.000000000,0.000000000,0.000000000
2047.00,0.000000000,0.000000000,0.000000000,0.000000000
2048.00,0.000000000,0.000000000,0.000000000,0.000000000
2049.00,0.000000000,0.000000000,0.000000000,0.000000000
2050.00,0.000000000,0.000000000,0.000000000,0.000000000
2051.00,0.000000000,0.000000000,0.000000000,0.000000000
2052.00,0.000000000,0.000000000,0.000000000,0.000000000
2053.00,0.000000000,0.000000000,0.000000000,0.000000000
2054.00,0.000000000,0.000000000,0.000000000,0.000000000
2055.00,0.000000000,0.000000000,0.000000000,0.000000000
2056.00,0.000000000,0.000000000,0.000000000,0.000000000
2057.00,0.000000000,0.000000000,0.000000000,0.000000000
2058.00,0.000000000,0.000000000,0.000000000,0.000000000
2059.00,0.000000000,0.000000000,0.000000000,0.000000000
2060.00,0.000000000,0.000000000,0.000000000,0.000000000
2061.00,0.000000000,0.000000000,0.000000000,0.000000000
2062.00,0.000000000,0.000000000,0.000000000,0.000000000
2063.00,0.000000000,0.000000000,0.000000000,0.000000000
2064.00,0.000000000,0.000000000,0.000000000,0.000000000
2065.00,0.000000000,0.000000000,0.000000000,0.000000000
2066.00,0.000000000,0.000000000,0.000000000,0.000000000
2067.00,0.000000000,0.000000000,0.000000000,0.000000000
2068.00,0.000000000,0.000000000,0.000000000,0.000000000
2069.00,0.000000000,0.000000000,0.000000000,0.000000000
2070.00,0.000000000,0.000000000,0.000000000,0.000000000
2071.00,0.000000000,0.000000000,0.000000000,0.000000000
2072.00,0.000000000,0.000000000,0.000000000,0.000000000
2073.00,0.000000000,0.000000000,0.000000000,0.000000000
2074.00,0.000000000,0.000000000,0.000000000,0.000000000
2075.00,0.000000000,0.000000000,0.000000000,0.000000000
2076.00,0.000000000,0.000000000,0.000000000,0.000000000
2077.00,0.000000000,0.000000000,0.000000000,0.000000000
2078.00,0.000000000,0.000000000,0.000000000,0.000000000
2079.00,0.000000000,0.000000000,0.000000000,0.000000000
2080.00,0.000000000,0.000000000,0.000000000,0.000000000
2081.00,0.000000000,0.000000000,0.000000000,0.000000000
2082.00,0.000000000,0.000000000,0.000000000,0.000000000
2083.00,0.000000000,0.000000000,0.000000000,0.000000000
2084.00,0.000000000,0.000000000,0.000000000,0.000000000
2085.00,0.000000000,0.000000000,0.000000000,0.000000000
2086.00,0.000000000,0.000000000,0.000000000,0.000000000
2087.00,0.000000000,0.000000000,0.000000000,0.000000000
2088.00,0.000000000,0.000000000,0.000000000,0.000000000
2089.00,0.000000000,0.000000000,0.000000000,0.000000000
2090.00,0.000000000,0.000000000,0.000000000,0.000000000
2091.00,0.000000000,0.000000000,0.000000000,0.000000000
2092.00,0.000000000,0.000000000,0.000000000,0.000000000
2093.00,0.000000000,0.000000000,0.000000000,0.000000000
2094.00,0.000000000,0.000000000,0.000000000,0.000000000
2095.00,0.000000000,0.000000000,0.000000000,0.000000000
2096.00,0.000000000,0.000000000,0.000000000,0.000000000
2097.00,0.000000000,0.000000000,0.000000000,0.000000000
2098.00,0.000000000,0.000000000,0.000000000,0.000000000
2099.00,0.000000000,0.000000000,0.000000000,0.000000000
2100.00,0.000000000,0.000000000,0.000000000,0.000000000
2101.00,0.000000000,0.000000000,0.000000000,0.000000000
2102.00,0.000000000,0.000000000,0.000000000,0.000000000
2103.00,0.000000000,0.000000000,0.000000000,0.000000000
2104.00,0.000000000,0.000000000,0.000000000,0.000000000
2105.00,0.000000000,0.000000000,0.000000000,0.000000000
2106.00,0.000000000,0.000000000,0.000000000,0.000000000
2107.00,0.000000000,0.000000000,0.000000000,0.000000000
2108.00,0.000000000,0.000000000,0.000000000,0.000000000
2109.00,0.000000000,0.000000000,0.000000000,0.000000000
2110.00,0.000000000,0.000000000,0.000000000,0.000000000
2111.00,0.000000000,0.000000000,0.000000000,0.000000000
2112.00,0.000000000,0.000000000,0.000000000,0.000000000
2113.00,0.000000000,0.000000000,0.000000000,0.000000000
2114.00,0.000000000,0.000000000,0.000000000,0.000000000
2115.00,0.000000000,0.000000000,0.000000000,0.000000000
2116.00,0.000000000,0.000000000,0.000000000,0.000000000
2117.00,0.000000000,0.000000000,0.000000000,0.000000000
2118.00,0.000000000,0.000000000,0.000000000,0.000000000
2119.00,0.000000000,0.000000000,0.000000000,0.000000000
2120.00,0.000000000,0.000000000,0.000000000,0.000000000
2121.00,0.000000000,0.000000000,0.000000000,0.000000000
2122.00,0.000000000,0.000000000,0.000000000,0.000000000
2123.00,0.000000000,0.000000000,0.000000000,0.000000000
2124.00,0.000000000,0.000000000,0.000000000,0.000000000
2125.00,0.000000000,0.000000000,0.000000000,0.000000000
2126.00,0.000000000,0.000000000,0.000000000,0.000000000
2127.00,0.000000000,0.000000000,0.000000000,0.000000000
2128.00,0.000000000,0.000000000,0.000000000,0.000000000
2129.00,0.000000000,0.000000000,0.000000000,0.000000000
2130.00,0.000000000,0.000000000,0.000000000,0.000000000
2131.00,0.000000000,0.000000000,0.000000000,0.000000000
2132.00,0.000000000,0.000000000,0.000000000,0.000000000
2133.00,0.000000000,0.000000000,0.000000000,0.000000000
2134.00,0.000000000,0.000000000,0.000000000,0.000000000
2135.00,0.000000000,0.000000000,0.000000000,0.000000000
2136.00,0.000000000,0.000000000,0.000000000,0.000000000
2137.00,0.000000000,0.000000000,0.000000000,0.000000000
2138.00,0.000000000,0.000000000,0.000000000,0.000000000
2139.00,0.000000000,0.000000000,0.000000000,0.000000000
2140.00,0.000000000,0.000000000,0.000000000,0.000000000
2141.00,0.000000000,0.000000000,0.000000000,0.000000000
2142.00,0.000000000,0.000000000,0.000000000,0.000000000
2143.00,0.000000000,0.000000000,0.000000000,0.000000000
2144.00,0.000000000,0.000000000,0.000000000,0.000000000
2145.00,0.000000000,0.000000000,0.000000000,0.000000000
2146.00,0.000000000,0.000000000,0.000000000,0.000000000
2147.00,0.000000000,0.000000000,0.000000000,0.000000000
2148.00,0.000000000,0.000000000,0.000000000,0.000000000
2149.00,0.000000000,0.000000000,0.000000000,0.000000000
2150.00,0.000000000,0.000000000,0.000000000,0.000000000
2151.00,0.000000000,0.000000000,0.000000000,0.000000000
2152.00,0.000000000,0.000000000,0.000000000,0.000000000
2153.00,0.000000000,0.000000000,0.000000000,0.000000000
2154.00,0.000000000,0.000000000,0.000000000,0.000000000
2155.00,0.000000000,0.000000000,0.000000000,0.000000000
2156.00,0.000000000,0.000000000,0.000000000,0.000000000
2157.00,0.000000000,0.000000000,0.000000000,0.000000000
2158.00,0.000000000,0.000000000,0.000000000,0.000000000
2159.00,0.000000000,0.000000000,0.000000000,0.000000000
2160.00,0.000000000,0.000000000,0.000000000,0.000000000
2161.00,0.000000000,0.000000000,0.000000000,0.000000000
2162.00,0.000000000,0.000000000,0.000000000,0.000000000
2163.00,0.000000000,0.000000000,0.000000000,0.000000000
2164.00,0.000000000,0.000000000,0.000000000,0.000000000
2165.00,0.000000000,0.000000000,0.000000000,0.000000000
2166.00,0.000000000,0.000000000,0.000000000,0.000000000
2167.00,0.000000000,0.000000000,0.000000000,0.000000000
2168.00,0.000000000,0.000000000,0.000000000,0.000000000
2169.00,0.000000000,0.000000000,0.000000000,0.000000000
2170.00,0.000000000,0.000000000,0.000000000,0.000000000
2171.00,0.000000000,0.000000000,0.000000000,0.000000000
2172.00,0.000000000,0.000000000,0.000000000,0.000000000
2173.00,0.000000000,0.000000000,0.000000000,0.000000000
2174.00,0.000000000,0.000000000,0.000000000,0.000000000
2175.00,0.000000000,0.000000000,0.000000000,0.000000000
2176.00,0.000000000,0.000000000,0.000000000,0.000000000
2177.00,0.000000000,0.000000000,0.000000000,0.000000000
2178.00,0.000000000,0.000000000,0.000000000,0.000000000
2179.00,0.000000000,0.000000000,0.000000000,0.000000000
2180.00,0.000000000,0.000000000,0.000000000,0.000000000
2181.00,0.000000000,0.000000000,0.000000000,0.000000000
2182.00,0.000000000,0.000000000,0.000000000,0.000000000
2183.00,0.000000000,0.000000000,0.000000000,0.000000000
2184.00,0.000000000,0.000000000,0.000000000,0.000000000
2185.00,0.000000000,0.000000000,0.000000000,0.000000000
2186.00,0.000000000,0.000000000,0.000000000,0.000000000
2187.00,0.000000000,0.000000000,0.000000000,0.000000000
2188.00,0.000000000,0.000000000,0.000000000,0.000000000
2189.00,0.000000000,0.000000000,0.000000000,0.000000000
2190.00,0.000000000,0.000000000,0.000000000,0.000000000
2191.00,0.000000000,0.000000000,0.000000000,0.000000000
2192.00,0.000000000,0.000000000,0.000000000,0.000000000
2193.00,0.000000000,0.000000000,0.000000000,0.000000000
2194.00,0.000000000,0.000000000,0.000000000,0.000000000
2195.00,0.000000000,0.000000000,0.000000000,0.000000000
2196.00,0.000000000,0.000000000,0.000000000,0.000000000
2197.00,0.000000000,0.000000000,0.000000000,0.000000000
2198.00,0.000000000,0.000000000,0.000000000,0.000000000
2199.00,0.000000000,0.000000000,0.000000000,0.000000000
2200.00,0.000000000,0.000000000,0.000000000,0.000000000
2201.00,0.000000000,0.000000000,0.000000000,0.000000000
2202.00,0.000000000,0.000000000,0.000000000,0.000000000
2203.00,0.000000000,0.000000000,0.000000000,0.000000000
2204.00,0.000000000,0.000000000,0.000000000,0.000000000
2205.00,0.000000000,0.000000000,0.000000000,0.000000000
2206.00,0.000000000,0.000000000,0.000000000,0.000000000
2207.00,0.000000000,0.000000000,0.000000000,0.000000000
2208.00,0.000000000,0.000000000,0.000000000,0.000000000
2209.00,0.000000000,0.000000000,0.000000000,0.000000000
2210.00,0.000000000,0.000000000,0.000000000,0.000000000
2211.00,0.000000000,0.000000000,0.000000000,0.000000000
2212.00,0.000000000,0.000000000,0.000000000,0.000000000
2213.00,0.000000000,0.000000000,0.000000000,0.000000000
2214.00,0.000000000,0.000000000,0.000000000,0.000000000
2215.00,0.000000000,0.000000000,0.000000000,0.000000000
2216.00,0.000000000,0.000000000,0.000000000,0.000000000
2217.00,0.000000000,0.000000000,0.000000000,0.000000000
2218.00,0.000000000,0.000000000,0.000000000,0.000000000
2219.00,0.000000000,0.000000000,0.000000000,0.000000000
2220.00,0.000000000,0.000000000,0.000000000,0.000000000
2221.00,0.000000000,0.000000000,0.000000000,0.000000000
2222.00,0.000000000,0.000000000,0.000000000,0.000000000
2223.00,0.000000000,0.000000000,0.000000000,0.000000000
2224.00,0.000000000,0.000000000,0.000000000,0.000000000
2225.00,0.000000000,0.000000000,0.000000000,0.000000000
2226.00,0.000000000,0.000000000,0.000000000,0.000000000
2227.00,0.000000000,0.000000000,0.000000000,0.000000000
2228.00,0.000000000,0.000000000,0.000000000,0.000000000
2229.00,0.000000000,0.000000000,0.000000000,0.000000000
2230.00,0.000000000,0.000000000,0.000000000,0.000000000
2231.00,0.000000000,0.000000000,0.000000000,0.000000000
2232.00,0.000000000,0.000000000,0.000000000,0.000000000
2233.00,0.000000000,0.000000000,0.000000000,0.000000000
2234.00,0.000000000,0.000000000,0.000000000,0.000000000
2235.00,0.000000000,0.000000000,0.000000000,0.000000000
2236.00,0.000000000,0.000000000,0.000000000,0.000000000
2237.00,0.000000000,0.000000000,0.000000000,0.000000000
2238.00,0.000000000,0.000000000,0.000000000,0.000000000
2239.00,0.000000000,0.000000000,0.000000000,0.000000000
2240.00,0.000000000,0.000000000,0.000000000,0.000000000
2241.00,0.000000000,0.000000000,0.000000000,0.000000000
2242.00,0.000000000,0.000000000,0.000000000,0.000000000
2243.00,0.000000000,0.000000000,0.000000000,0.000000000
2244.00,0.000000000,0.000000000,0.000000000,0.000000000
2245.00,0.000000000,0.000000000,0.000000000,0.000000000
2246.00,0.000000000,0.000000000,0.000000000,0.000000000
2247.00,0.000000000,0.000000000,0.000000000,0.000000000
2248.00,0.000000000,0.000000000,0.000000000,0.000000000
2249.00,0.000000000,0.000000000,0.000000000,0.000000000
2250.00,0.000000000,0.000000000,0.000000000,0.000000000
2251.00,0.000000000,0.000000000,0.000000000,0.000000000
2252.00,0.000000000,0.000000000,0.000000000,0.000000000
2253.00,0.000000000,0.000000000,0.000000000,0.000000000
2254.00,0.000000000,0.000000000,0.000000000,0.000000000
2255.00,0.000000000,0.000000000,0.000000000,0.000000000
2256.00,0.000000000,0.000000000,0.000000000,0.000000000
2257.00,0.000000000,0.000000000,0.000000000,0.000000000
2258.00,0.000000000,0.000000000,0.000000000,0.000000000
2259.00,0.000000000,0.000000000,0.000000000,0.000000000
2260.00,0.000000000,0.000000000,0.000000000,0.000000000
2261.00,0.000000000,0.000000000,0.000000000,0.000000000
2262.00,0.000000000,0.000000000,0.000000000,0.000000000
2263.00,0.000000000,0.000000000,0.000000000,0.000000000
2264.00,0.000000000,0.000000000,0.000000000,0.000000000
2265.00,0.000000000,0.000000000,0.000000000,0.000000000
2266.00,0.000000000,0.000000000,0.000000000,0.000000000
2267.00,0.000000000,0.000000000,0.000000000,0.000000000
2268.00,0.000000000,0.000000000,0.000000000,0.000000000
2269.00,0.000000000,0.000000000,0.000000000,0.000000000
2270.00,0.000000000,0.000000000,0.000000000,0.000000000
2271.00,0.000000000,0.000000000,0.000000000,0.000000000
2272.00,0.000000000,0.000000000,0.000000000,0.000000000
2273.00,0.000000000,0.000000000,0.000000000,0.000000000
2274.00,0.000000000,0.000000000,0.000000000,0.000000000
2275.00,0.000000000,0.000000000,0.000000000,0.000000000
2276.00,0.000000000,0.000000000,0.000000000,0.000000000
2277.00,0.000000000,0.000000000,0.000000000,0.000000000
2278.00,0.000000000,0.000000000,0.000000000,0.000000000
2279.00,0.000000000,0.000000000,0.000000000,0.000000000
2280.00,0.000000000,0.000000000,0.000000000,0.000000000
2281.00,0.000000000,0.000000000,0.000000000,0.000000000
2282.00,0.000000000,0.000000000,0.000000000,0.000000000
2283.00,0.000000000,0.000000000,0.000000000,0.000000000
2284.00,0.000000000,0.000000000,0.000000000,0.000000000
2285.00,0.000000000,0.000000000,0.000000000,0.000000000
2286.00,0.000000000,0.000000000,0.000000000,0.000000000
2287.00,0.000000000,0.000000000,0.000000000,0.000000000
2288.00,0.000000000,0.000000000,0.000000000,0.000000000
2289.00,0.000000000,0.000000000,0.000000000,0.000000000
2290.00,0.000000000,0.000000000,0.000000000,0.000000000
2291.00,0.000000000,0.000000000,0.000000000,0.000000000
2292.00,0.000000000,0.000000000,0.000000000,0.000000000
2293.00,0.000000000,0.000000000,0.000000000,0.000000000
2294.00,0.000000000,0.000000000,0.000000000,0.000000000
2295.00,0.000000000,0.000000000,0.000000000,0.000000000
2296.00,0.000000000,0.000000000,0.000000000,0.000000000
2297.00,0.000000000,0.000000000,0.000000000,0.000000000
2298.00,0.000000000,0.000000000,0.000000000,0.000000000
2299.00,0.000000000,0.000000000,0.000000000,0.000000000
2300.00,0.000000000,0.000000000,0.000000000,0.000000000
2301.00,0.000000000,0.000000000,0.000000000,0.000000000
2302.00,0.000000000,0.000000000,0.000000000,0.000000000
2303.00,0.000000000,0.000000000,0.000000000,0.000000000
2304.00,0.000000000,0.000000000,0.000000000,0.000000000
2305.00,0.000000000,0.000000000,0.000000000,0.000000000
2306.00,0.000000000,0.000000000,0.000000000,0.000000000
2307.00,0.000000000,0.000000000,0.000000000,0.000000000
2308.00,0.000000000,0.000000000,0.000000000,0.000000000
2309.00,0.000000000,0.000000000,0.000000000,0.000000000
2310.00,0.000000000,0.000000000,0.000000000,0.000000000
2311.00,0.000000000,0.000000000,0.000000000,0.000000000
2312.00,0.000000000,0.000000000,0.000000000,0.000000000
2313.00,0.000000000,0.000000000,0.000000000,0.000000000
2314.00,0.000000000,0.000000000,0.000000000,0.000000000
2315.00,0.000000000,0.000000000,0.000000000,0.000000000
2316.00,0.000000000,0.000000000,0.000000000,0.000000000
2317.00,0.000000000,0.000000000,0.000000000,0.000000000
2318.00,0.000000000,0.000000000,0.000000000,0.000000000
2319.00,0.000000000,0.000000000,0.000000000,0.000000000
2320.00,0.000000000,0.000000000,0.000000000,0.000000000
2321.00,0.000000000,0.000000000,0.000000000,0.000000000
2322.00,0.000000000,0.000000000,0.000000000,0.000000000
2323.00,0.000000000,0.000000000,0.000000000,0.000000000
2324.00,0.000000000,0.000000000,0.000000000,0.000000000
2325.00,0.000000000,0.000000000,0.000000000,0.000000000
2326.00,0.000000000,0.000000000,0.000000000,0.000000000
2327.00,0.000000000,0.000000000,0.000000000,0.000000000
2328.00,0.000000000,0.000000000,0.000000000,0.000000000
2329.00,0.000000000,0.000000000,0.000000000,0.000000000
2330.00,0.000000000,0.000000000,0.000000000,0.000000000
2331.00,0.000000000,0.000000000,0.000000000,0.000000000
2332.00,0.000000000,0.000000000,0.000000000,0.000000000
2333.00,0.000000000,0.000000000,0.000000000,0.000000000
2334.00,0.000000000,0.000000000,0.000000000,0.000000000
2335.00,0.000000000,0.000000000,0.000000000,0.000000000
2336.00,0.000000000,0.000000000,0.000000000,0.000000000
2337.00,0.000000000,0.000000000,0.000000000,0.000000000
2338.00,0.000000000,0.000000000,0.000000000,0.000000000
2339.00,0.000000000,0.000000000,0.000000000,0.000000000
2340.00,0.000000000,0.000000000,0.000000000,0.000000000
2341.00,0.000000000,0.000000000,0.000000000,0.000000000
2342.00,0.000000000,0.000000000,0.000000000,0.000000000
2343.00,0.000000000,0.000000000,0.000000000,0.000000000
2344.00,0.000000000,0.000000000,0.000000000,0.000000000
2345.00,0.000000000,0.000000000,0.000000000,0.000000000
2346.00,0.000000000,0.000000000,0.000000000,0.000000000
